map_id,t0,t1,t2,t3,ada_delta_collision_last_minus_0
50,-3.700000047683716,-4.5,-0.6000000238418579,-0.4000000059604645,3.299999952316284
51,-0.5,0.0,0.0,0.0,0.5
52,-0.5,-0.30000001192092896,-0.800000011920929,-1.399999976158142,-0.8999999761581421
53,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0
58,0.0,-0.20000000298023224,0.0,-0.20000000298023224,-0.20000000298023224
59,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0
71,-0.30000001192092896,-6.900000095367432,-1.600000023841858,-0.10000000149011612,0.20000001788139343
72,0.0,0.0,-0.20000000298023224,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0
74,-4.400000095367432,-1.2000000476837158,0.0,-1.0,3.4000000953674316
75,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0
77,-3.0999999046325684,-6.800000190734863,-6.900000095367432,-5.400000095367432,-2.3000001907348633
78,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0
81,-2.700000047683716,-2.700000047683716,-3.200000047683716,-2.9000000953674316,-0.20000004768371582
82,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0
89,-1.399999976158142,0.0,0.0,-0.30000001192092896,1.0999999046325684
90,-0.20000000298023224,0.0,0.0,0.0,0.20000000298023224
91,-0.30000001192092896,-0.6000000238418579,0.0,0.0,0.30000001192092896
92,-2.0999999046325684,-0.5,0.0,0.0,2.0999999046325684
93,0.0,0.0,0.0,0.0,0.0
94,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.10000000149011612
95,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,0.0
96,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0
104,-1.2000000476837158,-0.4000000059604645,0.0,0.0,1.2000000476837158
105,-1.7999999523162842,0.0,0.0,0.0,1.7999999523162842
106,0.0,0.0,0.0,0.0,0.0
107,-0.4000000059604645,-0.30000001192092896,-0.5,-0.20000000298023224,0.20000000298023224
108,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0
118,-0.20000000298023224,-0.4000000059604645,-0.10000000149011612,0.0,0.20000000298023224
119,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0
127,0.0,-0.699999988079071,-1.7999999523162842,-0.4000000059604645,-0.4000000059604645
128,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0
140,0.0,-0.20000000298023224,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0
150,-7.699999809265137,0.0,0.0,0.0,7.699999809265137
151,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,-0.10000000149011612,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0
157,-0.10000000149011612,0.0,0.0,0.0,0.10000000149011612
158,-1.2000000476837158,-0.10000000149011612,0.0,0.0,1.2000000476837158
159,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0
167,-1.399999976158142,0.0,0.0,0.0,1.399999976158142
168,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0
175,0.0,-1.2999999523162842,-1.399999976158142,-2.0999999046325684,-2.0999999046325684
176,0.0,0.0,0.0,0.0,0.0
177,0.0,-0.20000000298023224,-0.5,-0.10000000149011612,-0.10000000149011612
178,0.0,0.0,0.0,0.0,0.0
179,-1.7999999523162842,-1.0,-1.899999976158142,-0.5,1.2999999523162842
180,0.0,-1.100000023841858,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224
181,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0
183,-5.5,-2.9000000953674316,-1.399999976158142,-1.5,4.0
184,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612
193,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0
196,-0.20000000298023224,0.0,0.0,0.0,0.20000000298023224
197,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,-1.899999976158142,0.0,0.0
206,-1.2000000476837158,-1.2999999523162842,-0.4000000059604645,-0.6000000238418579,0.6000000238418579
207,-4.300000190734863,-6.300000190734863,-8.0,-6.0,-1.6999998092651367
208,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,-0.4000000059604645,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0
220,-0.8999999761581421,-1.2999999523162842,-2.0,-2.0999999046325684,-1.1999999284744263
221,0.0,0.0,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612
222,0.0,0.0,0.0,0.0,0.0
223,-0.30000001192092896,-0.10000000149011612,-0.20000000298023224,0.0,0.30000001192092896
224,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0
232,0.0,-0.10000000149011612,-0.10000000149011612,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0
241,-0.20000000298023224,-0.10000000149011612,0.0,0.0,0.20000000298023224
242,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0
245,-0.30000001192092896,-1.2000000476837158,-0.30000001192092896,0.0,0.30000001192092896
246,0.0,0.0,-0.5,0.0,0.0
247,0.0,0.0,0.0,-1.399999976158142,-1.399999976158142
248,0.0,0.0,0.0,0.0,0.0
249,-1.5,-2.0999999046325684,-2.0999999046325684,-4.199999809265137,-2.6999998092651367
250,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0
256,-0.5,-1.5,0.0,0.0,0.5
257,0.0,0.0,0.0,0.0,0.0
258,-0.10000000149011612,0.0,0.0,0.0,0.10000000149011612
259,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0
263,-0.20000000298023224,-0.800000011920929,0.0,-0.4000000059604645,-0.20000000298023224
264,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0
269,-2.0,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,1.899999976158142
270,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0
272,-1.399999976158142,-1.399999976158142,-1.899999976158142,-1.0,0.3999999761581421
273,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,-0.10000000149011612,-0.5,-0.5
277,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0
279,-0.30000001192092896,-0.10000000149011612,0.0,-0.10000000149011612,0.20000001788139343
280,0.0,0.0,0.0,0.0,0.0
281,-0.10000000149011612,-0.10000000149011612,-0.5,-0.4000000059604645,-0.30000001192092896
282,0.0,0.0,0.0,0.0,0.0
283,-0.800000011920929,-1.5,-2.0999999046325684,-3.299999952316284,-2.5
284,-0.699999988079071,-0.10000000149011612,-2.0999999046325684,-0.20000000298023224,0.5
285,0.0,-2.0,-1.2999999523162842,-0.699999988079071,-0.699999988079071
286,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0
288,0.0,-0.10000000149011612,-0.20000000298023224,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,-0.10000000149011612,-0.10000000149011612
291,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0
296,-1.7000000476837158,-0.8999999761581421,-1.600000023841858,-1.100000023841858,0.6000000238418579
297,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0
301,-3.0999999046325684,-2.4000000953674316,-3.299999952316284,-3.0999999046325684,0.0
302,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0
308,-8.300000190734863,-16.5,-10.199999809265137,-16.899999618530273,-8.59999942779541
309,-0.6000000238418579,0.0,0.0,0.0,0.6000000238418579
310,-2.9000000953674316,-7.199999809265137,-1.5,-2.200000047683716,0.7000000476837158
311,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0
313,-0.5,0.0,0.0,0.0,0.5
314,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0
316,-2.5,-2.5,-1.600000023841858,-2.299999952316284,0.20000004768371582
317,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0
319,0.0,-1.2999999523162842,-1.7999999523162842,-1.2999999523162842,-1.2999999523162842
320,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0
323,-8.5,-6.099999904632568,-1.7999999523162842,-6.699999809265137,1.8000001907348633
324,-0.5,-0.8999999761581421,-0.20000000298023224,-0.10000000149011612,0.4000000059604645
325,-2.799999952316284,-3.200000047683716,-3.0,-3.5,-0.7000000476837158
326,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0
330,-1.100000023841858,-0.30000001192092896,-0.699999988079071,-0.6000000238418579,0.5
331,0.0,0.0,0.0,0.0,0.0
332,-3.5,-1.5,-1.0,-1.100000023841858,2.4000000953674316
333,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0
337,-0.10000000149011612,0.0,0.0,0.0,0.10000000149011612
338,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0
340,0.0,-1.7000000476837158,-0.5,-0.8999999761581421,-0.8999999761581421
341,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0
352,-2.700000047683716,-0.8999999761581421,-1.399999976158142,-1.2000000476837158,1.5
353,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0
358,-0.800000011920929,-0.800000011920929,-0.699999988079071,-0.699999988079071,0.10000002384185791
359,0.0,0.0,0.0,0.0,0.0
360,-2.9000000953674316,-3.200000047683716,-3.0999999046325684,-3.799999952316284,-0.8999998569488525
361,0.0,-1.2000000476837158,-1.399999976158142,-1.600000023841858,-1.600000023841858
362,-2.0999999046325684,-0.4000000059604645,-0.4000000059604645,0.0,2.0999999046325684
363,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0
371,-1.399999976158142,-1.7000000476837158,-0.6000000238418579,-1.2000000476837158,0.19999992847442627
372,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,0.0,0.0
375,-0.20000000298023224,0.0,0.0,0.0,0.20000000298023224
376,0.0,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0
379,-0.10000000149011612,-1.0,-4.300000190734863,-1.2999999523162842,-1.1999999284744263
380,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0
387,-2.5,-3.0,-2.700000047683716,-2.5999999046325684,-0.09999990463256836
388,-0.6000000238418579,-0.4000000059604645,0.0,-0.10000000149011612,0.5
389,0.0,0.0,0.0,0.0,0.0
390,-0.10000000149011612,0.0,0.0,0.0,0.10000000149011612
391,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0
403,-7.199999809265137,-4.400000095367432,-4.0,-1.7999999523162842,5.399999618530273
404,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0
409,-0.20000000298023224,-0.6000000238418579,-0.20000000298023224,0.0,0.20000000298023224
410,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,-1.899999976158142,-0.5,-0.5
412,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0,0.0
416,0.0,-1.100000023841858,-1.100000023841858,-0.6000000238418579,-0.6000000238418579
417,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0
419,-0.20000000298023224,-0.10000000149011612,-0.10000000149011612,-0.20000000298023224,0.0
420,0.0,0.0,0.0,-0.10000000149011612,-0.10000000149011612
421,0.0,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0,0.0
423,-6.0,-3.4000000953674316,0.0,0.0,6.0
424,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0
429,-3.5999999046325684,-4.900000095367432,-4.400000095367432,-11.0,-7.400000095367432
430,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,-0.10000000149011612,-0.10000000149011612
432,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0
455,-1.0,0.0,0.0,-0.10000000149011612,0.8999999761581421
456,0.0,0.0,0.0,0.0,0.0
457,0.0,-0.20000000298023224,0.0,0.0,0.0
458,-1.2999999523162842,-1.399999976158142,-1.5,-1.2000000476837158,0.09999990463256836
459,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.0
465,-4.099999904632568,-3.5999999046325684,-6.0,-7.199999809265137,-3.0999999046325684
466,-0.699999988079071,0.0,-0.8999999761581421,-0.30000001192092896,0.3999999761581421
467,0.0,0.0,-1.100000023841858,-1.100000023841858,-1.100000023841858
468,0.0,0.0,0.0,0.0,0.0
469,0.0,-0.10000000149011612,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0
482,-0.800000011920929,-1.2000000476837158,-3.4000000953674316,-1.2000000476837158,-0.40000003576278687
483,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0
486,-1.600000023841858,-1.7999999523162842,-1.7999999523162842,-4.0,-2.4000000953674316
487,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0
489,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,0.0
491,-1.0,-2.0999999046325684,-0.699999988079071,-0.699999988079071,0.30000001192092896
492,0.0,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0
503,-1.0,-0.30000001192092896,-1.0,-0.800000011920929,0.19999998807907104
504,-0.4000000059604645,-0.699999988079071,0.0,-0.4000000059604645,0.0
505,-12.699999809265137,0.0,0.0,0.0,12.699999809265137
506,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0
513,-1.0,0.0,0.0,0.0,1.0
514,0.0,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0,0.0
521,-2.0999999046325684,-2.5,-4.800000190734863,-4.300000190734863,-2.200000286102295
522,0.0,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,0.0,0.0
530,0.0,-4.400000095367432,-3.799999952316284,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,-0.5,-0.5
533,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0
